COST	0.6448	0.6465	0.644	0.6448	0.6357	0.6465	0.6432	0.6324	0.6257	0.6183	0.5793	0.5519	0.5419	0.5336	0.5311	0.5295	0.5303	0.5245	0.6465
PX	0.5672	0.568	0.5697	0.5705	0.5655	0.5597	0.5564	0.5556	0.5539	0.5489	0.5357	0.5315	0.5282	0.5282	0.5282	0.5282	0.5282	0.5282	0.5705
NTRS	0.5851	0.5826	0.5784	0.5759	0.5718	0.5668	0.566	0.5643	0.5635	0.5635	0.5452	0.5303	0.5203	0.5195	0.517	0.5112	0.5087	0.5087	0.5851
S	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025	0.5025
SRE	0.5771	0.5755	0.5746	0.5746	0.5655	0.5605	0.558	0.5564	0.5539	0.5514	0.5365	0.5265	0.5108	0.5091	0.5124	0.5124	0.5124	0.5124	0.5771
KO	0.7197	0.7214	0.7172	0.7148	0.6973	0.6791	0.6633	0.6526	0.6451	0.6376	0.5854	0.5531	0.5522	0.5456	0.5415	0.5332	0.5323	0.534	0.7214
BIG	0.5697	0.5448	0.5431	0.5431	0.5381	0.5282	0.5257	0.5249	0.5232	0.524	0.5439	0.5149	0.5025	0.4975	0.4942	0.4892	0.4892	0.4892	0.5697
CHK	0.6998	0.6973	0.6949	0.6924	0.6857	0.6733	0.6683	0.6692	0.6592	0.6526	0.6136	0.5779	0.568	0.5597	0.5514	0.5489	0.5415	0.5464	0.6998
OKE	0.5702	0.5692	0.5692	0.5692	0.5672	0.5662	0.5662	0.5662	0.5652	0.5642	0.5603	0.5494	0.5504	0.5474	0.5464	0.5464	0.5464	0.5464	0.5702
NBR	0.6012	0.6012	0.6036	0.602	0.5954	0.5904	0.5821	0.5771	0.573	0.5663	0.5506	0.5373	0.524	0.5199	0.5199	0.5182	0.5182	0.5182	0.6036
DVA	0.5402	0.5411	0.5402	0.5402	0.5366	0.533	0.5321	0.5321	0.5321	0.5285	0.523	0.523	0.523	0.5158	0.5158	0.5158	0.5158	0.5158	0.5411
BHI	0.6352	0.636	0.6343	0.636	0.6252	0.6153	0.6111	0.6036	0.597	0.592	0.5614	0.5572	0.5556	0.5439	0.5423	0.5373	0.5348	0.5357	0.636
ARG	0.5741	0.5741	0.5751	0.5751	0.5711	0.5672	0.5672	0.5652	0.5652	0.5613	0.5484	0.5445	0.5435	0.5415	0.5415	0.5435	0.5445	0.5425	0.5751
CI	0.6202	0.6186	0.6177	0.6161	0.6144	0.6028	0.5978	0.5937	0.5862	0.5788	0.5456	0.5299	0.524	0.5182	0.5075	0.5008	0.4834	0.4834	0.6202
FLIR	0.5267	0.5267	0.5247	0.5247	0.5237	0.5198	0.5178	0.5138	0.5138	0.5109	0.5059	0.5119	0.5119	0.5059	0.5059	0.5059	0.5059	0.5059	0.5267
PNR	0.5464	0.5464	0.5464	0.5464	0.5425	0.5405	0.5395	0.5346	0.5316	0.5316	0.5188	0.5188	0.5178	0.5158	0.5158	0.5158	0.5158	0.5158	0.5464
MU	0.6642	0.6642	0.6658	0.6642	0.66	0.6501	0.6434	0.6376	0.6302	0.6252	0.5887	0.5547	0.5398	0.5423	0.5158	0.5166	0.5158	0.5075	0.6658
CPB	0.6053	0.6053	0.6045	0.6028	0.5995	0.5896	0.5862	0.5846	0.5813	0.5746	0.5622	0.5522	0.5489	0.5464	0.5481	0.5473	0.5464	0.5456	0.6053
ZION	0.6058	0.6066	0.6066	0.6058	0.5992	0.595	0.5909	0.5876	0.5826	0.5776	0.5461	0.5394	0.527	0.5203	0.5195	0.5212	0.5178	0.5062	0.6066
GIS	0.636	0.6343	0.6352	0.6352	0.6244	0.6136	0.607	0.602	0.5978	0.5945	0.5547	0.5473	0.5415	0.5431	0.5456	0.5473	0.5464	0.5439	0.636
URBN	0.5573	0.5573	0.5573	0.5543	0.5445	0.5405	0.5346	0.5336	0.5336	0.5296	0.5158	0.5109	0.5128	0.504	0.502	0.502	0.502	0.502	0.5573
HIG	0.6269	0.6302	0.6318	0.6269	0.6161	0.6095	0.6036	0.6003	0.5945	0.592	0.539	0.5191	0.51	0.5091	0.5058	0.4983	0.4967	0.4876	0.6318
TIF	0.6235	0.6211	0.6227	0.6211	0.6161	0.6078	0.6045	0.5978	0.5929	0.5904	0.5224	0.5166	0.5058	0.5058	0.505	0.495	0.4959	0.4983	0.6235
PNC	0.6799	0.6783	0.6799	0.6783	0.67	0.6584	0.6526	0.6418	0.6418	0.6352	0.5829	0.558	0.5514	0.5174	0.5191	0.5141	0.5274	0.5158	0.6799
TAP	0.5564	0.5572	0.5572	0.5564	0.5498	0.5456	0.5439	0.5423	0.5398	0.5381	0.5348	0.5265	0.5257	0.5207	0.5207	0.5207	0.5207	0.5207	0.5572
PCP	0.5323	0.5323	0.5332	0.534	0.5315	0.5232	0.5216	0.5199	0.5191	0.5182	0.5158	0.5182	0.5083	0.5058	0.505	0.505	0.505	0.505	0.534
CMS	0.5697	0.5697	0.5705	0.5705	0.5672	0.5663	0.5663	0.5655	0.5663	0.5655	0.5614	0.5547	0.5539	0.5539	0.5539	0.5539	0.5539	0.5539	0.5705
AGN	0.5622	0.5622	0.5614	0.5638	0.5605	0.5547	0.5539	0.5498	0.5481	0.5464	0.524	0.5224	0.5216	0.5174	0.5133	0.5133	0.5133	0.5133	0.5638
AMZN	0.5187	0.5187	0.5203	0.5203	0.5212	0.5203	0.5203	0.5187	0.5137	0.5112	0.4996	0.4971	0.4954	0.4954	0.4954	0.4954	0.4954	0.4954	0.5212
